"","country_code","add_sub_dels","add_plus_dels","additions","commits","repos","adds_per_repo","add_plus_dels_per_repo","add_sub_dels_per_repo"
"292","gw ",64192,77454,70823,401,4,0.0136491586330451,0.0149270990040506,0.0123712182620396
"293","ye ",2448871,2523753,2486312,388,9,0.479167317103818,0.486383025960826,0.471951608246811
"294","zw ",1886215,1940657,1913436,376,46,0.368761440466788,0.374007529267745,0.363515351665832
"295","pr ",749620,1165790,957705,376,36,0.184570936964835,0.224673519094329,0.14446835483534
"296","vc",750585,818811,784698,375,22,0.15122866132518,0.157802990970198,0.144654331680163
"297","pf ",160320,252174,206247,371,49,0.0397483588747958,0.0485995076335304,0.0308972101160611
"298","ht",390954,510986,450970,366,59,0.086911893999751,0.0984783046928992,0.0753454833066028
"299","mw",95848,110352,103100,358,27,0.0198696504676017,0.0212672712744984,0.018472029660705
"300","yt",76554,88352,82453,349,52,0.0158905168768687,0.0170273846567754,0.014753649096962
"301","cr ",7888166,8182000,8035083,336,21,1.54853822199969,1.57685237755497,1.52022406644442
"302","cg ",978920,1516044,1247482,313,50,0.240417374438649,0.292175212158145,0.188659536719153
"303","gm",3014812,3018054,3016433,295,15,0.581333359543541,0.58164576209842,0.581020956988663
"304","af ",2098155,2326411,2212283,289,15,0.426355867559818,0.448350857555613,0.404360877564023
"305","rw ",823666,956074,889870,282,26,0.171497632023324,0.184256607188766,0.158738656857882
"306","bw",134968,148230,141599,277,50,0.0272892593264979,0.0285671996975034,0.0260113189554924
"307","so",259223,280379,269801,263,14,0.0519966204249214,0.0540352349995702,0.0499580058502726
"308","so ",2006415,2471813,2239114,258,39,0.431526794734369,0.47637303910062,0.386680550368118
"309","hn ",2416204,4273332,3344768,255,24,0.644610776481272,0.823565598176695,0.465655954785849
"310","tj",1464998,1670240,1567619,252,55,0.30211485544492,0.321892192017527,0.282337518872314
"311","gp",270244,1080388,675316,241,21,0.1301483305061,0.208214664688567,0.0520819963236329
"312","bt",81648,192610,137129,225,14,0.0264277914546242,0.0371202073381645,0.0157353755710838
"313","ag",10040,23184,16612,222,36,0.00320149984061881,0.00446806960660405,0.00193493007463357
"314","gn",500458,524494,512476,220,23,0.0987654606501905,0.101081595076181,0.0964493262241998
"315","tl",420251,427053,423652,210,71,0.081647111153253,0.0823025590799292,0.0809916632265768
"316","mn ",316944,404726,360835,196,13,0.0695408858048211,0.0779996523292973,0.0610821192803448
"317","bs",104379,194409,149394,190,25,0.0287915282440047,0.0374669144302228,0.0201161420577866
"318","na ",56084,73572,64828,186,12,0.0124937895297156,0.0141789517381415,0.0108086273212897
"319","fj ",41859,48189,45024,175,24,0.00867712068528902,0.00928708619188416,0.00806715517869388
"320","gd",64174,92484,78329,167,18,0.0150957308581646,0.0178237124524314,0.0123677492638979
"321","sc",12894,19578,16236,149,3,0.00312903632387954,0.00377311364553546,0.00248495900222363
"322","sl ",16887128,16896004,16891566,142,15,3.25537839253564,3.25623369329971,3.25452309177158
"323","ml ",31461,42197,36829,137,6,0.00709776292018722,0.00813229525491162,0.00606323058546282
"324","li ",21690,27682,24686,136,1,0.00475753822932313,0.0053349336978094,0.00418014276083686
"325","jm ",20892,40890,30891,135,49,0.00595337897763999,0.00788040744539508,0.00402635050988491
"326","bh ",109613,119219,114416,133,14,0.0220504939660632,0.0229761383035597,0.0211248496285667
"327","bw ",45802,53444,49623,130,7,0.00956344971051211,0.010299840927163,0.00882705849386122
"328","mf ",60671,79929,70300,130,5,0.0135483649648147,0.0154040862485445,0.011692643681085
"329","ai ",1581,3359,2470,127,5,0.000476023633898896,0.000647353597678701,0.000304693670119091
"330","cv",113095,335453,224274,125,19,0.0432225605137818,0.0646492129806827,0.0217959080468808
"331","bi",180786,183692,182239,123,13,0.0351214862421461,0.0354015114810348,0.0348414610032574
"332","la",94873,281809,188341,119,65,0.0362974766122073,0.0543108276297222,0.0182841255946923
"333","gm ",86207,727085,406646,118,13,0.0783696787977532,0.140125361883959,0.0166139957115474
"334","pn",416454,439166,427810,114,20,0.0824484497240027,0.0846370021072236,0.0802598973407817
"335","mw ",1241806,1244666,1243236,111,8,0.239599076321428,0.23987466895158,0.239323483691276
"336","bf ",2303877,2617757,2460817,109,16,0.474253866680234,0.504499676034118,0.444008057326351
"337","bz",264556,273784,269170,105,58,0.0518750127678404,0.0527642326248483,0.0509857929108325
"338","ly ",102246,111386,106816,101,4,0.0205858058617589,0.0214665459455313,0.0197050657779864
"339","aw",22300,31606,26953,100,5,0.00519443927306758,0.00609117529271599,0.00429770325341918
"340","cv ",3667258,5135302,4401280,94,15,0.848224007856895,0.98968628308027,0.706761732633521
"341","sb ",26986,29058,28022,92,7,0.00540045921826512,0.00560011933353608,0.00520079910299417
"342","fj",2355,3543,2949,87,19,0.000568337528893864,0.000682814467572383,0.000453860590215344
"343","lr",356648,737772,547210,87,15,0.105459470731099,0.142184983169577,0.0687339582926208
"344","qa ",932410,1489536,1210973,84,11,0.233381282596537,0.287066534228026,0.179696030965048
"345","om ",-50272,114496,32112,83,4,0.00618869268492362,0.0220659117355822,-0.00968852636573493
"346","sl",787369,1774429,1280899,81,6,0.246857569488851,0.341971716872706,0.151743422104996
"347","gt ",34994,37384,36189,78,9,0.00697442076403528,0.00720472369622523,0.00674411783184533
"348","tc",13676,14006,13841,77,25,0.0026674668489047,0.00269926599853762,0.00263566769927178
"349","me ",16824,18314,17569,77,20,0.00338593490848976,0.00352951288713537,0.00324235692984414
"350","bz ",27956,28724,28340,74,3,0.00546174485210312,0.00553575014579428,0.00538773955841195
"351","sd ",6769,8415,7592,72,10,0.00146314632735239,0.00162175663127903,0.00130453602342576
"352","mu ",50558,51938,51248,68,10,0.00987662315386664,0.010009601415968,0.00974364489176533
"353","gf ",7763,12113,9938,66,1,0.00191527241849685,0.00233444302729446,0.00149610180969924
"354","ki",156,854,505,64,2,9.73246700886406e-05,0.000164584689615246,3.00646505620355e-05
"355","ss ",2268597,2275203,2271900,62,4,0.43784538212749,0.438481943286506,0.437208820968475
"356","la ",1419609,3057303,2238456,61,9,0.431399983580075,0.589209912546557,0.273590054613594
"357","ci",4057851,4063077,4060464,59,15,0.782541226152083,0.783044809048997,0.782037643255169
"358","io ",1940,162198,82069,55,14,0.0158165115831775,0.0312591422555195,0.00037388091083557
"359","tv",21511,26591,24051,55,2,0.00463515968376613,0.00512467386599414,0.00414564550153812
"360","gp ",2900,4200070,2101485,54,2,0.405002642220251,0.809446390295439,0.000558894145063481
"361","er",5360,9354,7357,53,2,0.00141785662939035,0.00180272270100821,0.0010329905577725
"362","aq ",-3604497,3964305,179904,45,8,0.0346714800943105,0.764009259912373,-0.694666299723752
"363","vi ",3919871,3975489,3947680,44,5,0.760805254684207,0.766164664091128,0.755445845277287
"364","cx",37177,37671,37424,44,1,0.00721243258098473,0.00726003494437461,0.00716483021759484
"365","gn ",3329,3477,3403,39,6,0.000655833370914146,0.000670094807719215,0.000641571934109078
"366","ht ",782490,793338,787914,38,15,0.151848455659844,0.152893780433232,0.150803130886456
"367","sr ",1769,1831,1800,37,12,0.000346899814177333,0.000352874199865943,0.000340925428488723
"368","ni ",124792,125430,125111,32,21,0.0241116570286335,0.0241731353845905,0.0240501786726765
"369","dm",5430,13038,9234,30,3,0.00177959604672972,0.00251271098735781,0.00104648110610162
"370","gl ",11467,12215,11841,29,4,0.00228202261092989,0.00235410068343118,0.0022099445384286
"371","ls",19870,19964,19917,28,8,0.00383844644387219,0.0038475043834646,0.00382938850427978
"372","ws",558,1084,821,27,1,0.000158224859688661,0.000208910776982349,0.000107538942394973
"373","tc ",32445,94961,63703,26,1,0.0122769771458548,0.0183010851411632,0.00625286915054642
"374","ga ",4349767,4349943,4349855,21,8,0.838313272887968,0.838330232434439,0.838296313341497
"375","mf",20118,26880,23499,21,7,0.00452877707408508,0.0051803705583815,0.00387718358978866
"376","er ",210823,210889,210856,20,5,0.0406366151212087,0.0406429749511353,0.0406302552912821
"377","km",17300,17360,17330,20,2,0.00333987432205177,0.00334565598562139,0.00333409265848214
"378","mr",24057,34259,29158,19,9,0.00561939154543482,0.00660246707438958,0.00463631601648005
"379","gd ",751,1083,917,17,8,0.000176726183111452,0.000208718054863362,0.000144734311359543
"380","ga",14230,16732,15481,17,4,0.00298353112404405,0.0032246264948973,0.0027424357531908
"381","tg ",17500,3111602,1564551,17,3,0.301523583983867,0.599674530885454,0.00337263708227963
"382","td",6978,9418,8198,16,1,0.00157993593145876,0.0018150569166234,0.00134481494629413
"383","ao ",830619,830807,830713,15,10,0.160096769630386,0.160114885509571,0.160078653751201
"384","lc ",20869875,20871345,20870610,14,3,4.02222818375977,4.02236983451723,4.02208653300231
"385","im ",14992,15680,15336,13,1,0.00295558641679088,0.00302188282572254,0.00288929000785921
"386","mv ",33233,34101,33667,12,6,0.00648837557994904,0.00657201697958957,0.0064047341803085
"387","ne ",1675,2043,1859,12,1,0.00035827041919759,0.000393731289091273,0.000322809549303907
"388","ne",59232,59316,59274,10,5,0.0114234108808596,0.011431505209857,0.0114153165518621
"389","pw",16664,16858,16761,10,4,0.00323021543634793,0.00324890948188971,0.00321152139080615
"390","tj ",12555,12555,12555,9,5,0.0024196262038869,0.0024196262038869,0.0024196262038869
"391","sz",16023,16027,16025,8,3,0.0030883719567732,0.00308875740101117,0.00308798651253522
"392","bq",33,121,77,7,4,1.48396031620304e-05,2.33193763974763e-05,6.35982992658444e-06
"393","fm",287,297,292,6,3,5.62748587443229e-05,5.72384693392599e-05,5.53112481493859e-05
"394","tt ",115626,116788,116207,6,3,0.0223956592811696,0.0225076308323013,0.0222836877300379
"395","lr ",484,484,484,6,2,9.32775055899051e-05,9.32775055899051e-05,9.32775055899051e-05
"396","nf ",19,2899,1459,6,2,0.000281181571602627,0.000558701422944493,3.66172026076074e-06
"397","km ",146,256,201,5,5,3.87371459164688e-05,4.93368624607762e-05,2.81374293721614e-05
"398","dj ",234,238,236,5,1,4.54824200810281e-05,4.58678643190029e-05,4.50969758430533e-05
"399","gf",31203,31251,31227,4,3,0.00601813360961976,0.00602275894047546,0.00601350827876407
"400","va",238,302,270,4,3,5.20349721265999e-05,5.8202079934197e-05,4.58678643190029e-05
"401","st ",1344,1346,1345,4,1,0.000259211250038063,0.00025940397215705,0.000259018527919075
"402","nr",26,30,28,3,3,5.3962193316474e-06,5.78166356962221e-06,5.01077509367259e-06
"403","bt ",261,299,280,2,2,5.3962193316474e-05,5.76239135772347e-05,5.03004730557133e-05
"404","ls ",44,44,44,2,2,8.47977323544591e-06,8.47977323544591e-06,8.47977323544591e-06
"405","wf ",196,196,196,2,2,3.77735353215318e-05,3.77735353215318e-05,3.77735353215318e-05
"406","eh",49,49,49,2,1,9.44338383038295e-06,9.44338383038295e-06,9.44338383038295e-06
"407","fk ",19188,19188,19188,2,1,0.00369795201913037,0.00369795201913037,0.00369795201913037
"408","st",204,206,205,2,1,3.95080343924185e-05,3.97007565114059e-05,3.93153122734311e-05
"409","bm ",206,206,206,1,1,3.97007565114059e-05,3.97007565114059e-05,3.97007565114059e-05
"410","gg ",217,217,217,1,1,4.18206998202674e-05,4.18206998202674e-05,4.18206998202674e-05
"411","ki ",52,52,52,1,1,1.00215501873452e-05,1.00215501873452e-05,1.00215501873452e-05
"412","ky ",201,201,201,1,1,3.87371459164688e-05,3.87371459164688e-05,3.87371459164688e-05
"413","mr ",3,15,9,1,1,1.73449907088666e-06,2.89083178481111e-06,5.78166356962221e-07
"414","pm",202,202,202,1,1,3.89298680354562e-05,3.89298680354562e-05,3.89298680354562e-05
